date,route_code,route_name,vessel_type,rate_per_barrel,currency
2025-07-30,TC5,North Sea to Continent,VLCC,5.66,USD
2025-07-31,TC5,North Sea to Continent,VLCC,5.333,USD
2025-08-01,TC5,North Sea to Continent,VLCC,5.372,USD
2025-08-02,TC5,North Sea to Continent,VLCC,5.374,USD
2025-08-03,TC5,North Sea to Continent,VLCC,5.205,USD
2025-08-04,TC5,North Sea to Continent,VLCC,5.237,USD
2025-08-05,TC5,North Sea to Continent,VLCC,5.285,USD
2025-08-06,TC5,North Sea to Continent,VLCC,5.345,USD
2025-08-07,TC5,North Sea to Continent,VLCC,5.079,USD
2025-08-08,TC5,North Sea to Continent,VLCC,5.219,USD
2025-08-09,TC5,North Sea to Continent,VLCC,5.147,USD
2025-08-10,TC5,North Sea to Continent,VLCC,5.219,USD
2025-08-11,TC5,North Sea to Continent,VLCC,5.296,USD
2025-08-12,TC5,North Sea to Continent,VLCC,5.209,USD
2025-08-13,TC5,North Sea to Continent,VLCC,5.278,USD
2025-08-14,TC5,North Sea to Continent,VLCC,5.242,USD
2025-08-15,TC5,North Sea to Continent,VLCC,5.037,USD
2025-08-16,TC5,North Sea to Continent,VLCC,5.159,USD
2025-08-17,TC5,North Sea to Continent,VLCC,5.086,USD
2025-08-18,TC5,North Sea to Continent,VLCC,5.005,USD
2025-08-19,TC5,North Sea to Continent,VLCC,4.971,USD
2025-08-20,TC5,North Sea to Continent,VLCC,5.005,USD
2025-08-21,TC5,North Sea to Continent,VLCC,5.005,USD
2025-08-22,TC5,North Sea to Continent,VLCC,5.067,USD
2025-08-23,TC5,North Sea to Continent,VLCC,4.939,USD
2025-08-24,TC5,North Sea to Continent,VLCC,4.873,USD
2025-08-25,TC5,North Sea to Continent,VLCC,4.87,USD
2025-08-26,TC5,North Sea to Continent,VLCC,5.07,USD
2025-08-27,TC5,North Sea to Continent,VLCC,5.065,USD
2025-08-28,TC5,North Sea to Continent,VLCC,5.182,USD
2025-08-29,TC5,North Sea to Continent,VLCC,5.193,USD
2025-08-30,TC5,North Sea to Continent,VLCC,5.151,USD
2025-08-31,TC5,North Sea to Continent,VLCC,5.134,USD
2025-09-01,TC5,North Sea to Continent,VLCC,5.125,USD
2025-09-02,TC5,North Sea to Continent,VLCC,5.194,USD
2025-09-03,TC5,North Sea to Continent,VLCC,5.34,USD
2025-09-04,TC5,North Sea to Continent,VLCC,5.382,USD
2025-09-05,TC5,North Sea to Continent,VLCC,5.508,USD
2025-09-06,TC5,North Sea to Continent,VLCC,5.417,USD
2025-09-07,TC5,North Sea to Continent,VLCC,5.382,USD
2025-09-08,TC5,North Sea to Continent,VLCC,5.316,USD
2025-09-09,TC5,North Sea to Continent,VLCC,5.356,USD
2025-09-10,TC5,North Sea to Continent,VLCC,5.328,USD
2025-09-11,TC5,North Sea to Continent,VLCC,5.41,USD
2025-09-12,TC5,North Sea to Continent,VLCC,5.324,USD
2025-09-13,TC5,North Sea to Continent,VLCC,5.338,USD
2025-09-14,TC5,North Sea to Continent,VLCC,5.416,USD
2025-09-15,TC5,North Sea to Continent,VLCC,5.217,USD
2025-09-16,TC5,North Sea to Continent,VLCC,5.441,USD
2025-09-17,TC5,North Sea to Continent,VLCC,5.422,USD
2025-09-18,TC5,North Sea to Continent,VLCC,5.228,USD
2025-09-19,TC5,North Sea to Continent,VLCC,5.255,USD
2025-09-20,TC5,North Sea to Continent,VLCC,5.27,USD
2025-09-21,TC5,North Sea to Continent,VLCC,5.274,USD
2025-09-22,TC5,North Sea to Continent,VLCC,5.385,USD
2025-09-23,TC5,North Sea to Continent,VLCC,5.472,USD
2025-09-24,TC5,North Sea to Continent,VLCC,5.512,USD
2025-09-25,TC5,North Sea to Continent,VLCC,5.568,USD
2025-09-26,TC5,North Sea to Continent,VLCC,5.567,USD
2025-09-27,TC5,North Sea to Continent,VLCC,5.756,USD
2025-09-28,TC5,North Sea to Continent,VLCC,5.616,USD
2025-09-29,TC5,North Sea to Continent,VLCC,5.64,USD
2025-09-30,TC5,North Sea to Continent,VLCC,5.657,USD
2025-10-01,TC5,North Sea to Continent,VLCC,5.749,USD
2025-10-02,TC5,North Sea to Continent,VLCC,5.674,USD
2025-10-03,TC5,North Sea to Continent,VLCC,5.51,USD
2025-10-04,TC5,North Sea to Continent,VLCC,5.539,USD
2025-10-05,TC5,North Sea to Continent,VLCC,5.58,USD
2025-10-06,TC5,North Sea to Continent,VLCC,5.742,USD
2025-10-07,TC5,North Sea to Continent,VLCC,5.625,USD
2025-10-08,TC5,North Sea to Continent,VLCC,5.754,USD
2025-10-09,TC5,North Sea to Continent,VLCC,6.003,USD
2025-10-10,TC5,North Sea to Continent,VLCC,5.974,USD
2025-10-11,TC5,North Sea to Continent,VLCC,5.854,USD
2025-10-12,TC5,North Sea to Continent,VLCC,5.825,USD
2025-10-13,TC5,North Sea to Continent,VLCC,5.838,USD
2025-10-14,TC5,North Sea to Continent,VLCC,5.906,USD
2025-10-15,TC5,North Sea to Continent,VLCC,5.858,USD
2025-10-16,TC5,North Sea to Continent,VLCC,6.027,USD
2025-10-17,TC5,North Sea to Continent,VLCC,5.925,USD
2025-10-18,TC5,North Sea to Continent,VLCC,5.763,USD
2025-10-19,TC5,North Sea to Continent,VLCC,5.888,USD
2025-10-20,TC5,North Sea to Continent,VLCC,5.672,USD
2025-10-21,TC5,North Sea to Continent,VLCC,5.667,USD
2025-10-22,TC5,North Sea to Continent,VLCC,5.995,USD
2025-10-23,TC5,North Sea to Continent,VLCC,6.006,USD
2025-10-24,TC5,North Sea to Continent,VLCC,5.906,USD
2025-10-25,TC5,North Sea to Continent,VLCC,5.914,USD
2025-10-26,TC5,North Sea to Continent,VLCC,5.923,USD
2025-10-27,TC5,North Sea to Continent,VLCC,5.953,USD
2025-10-28,TC5,North Sea to Continent,VLCC,6.033,USD
2025-10-29,TC5,North Sea to Continent,VLCC,5.942,USD
2025-10-30,TC5,North Sea to Continent,VLCC,6.125,USD
2025-10-31,TC5,North Sea to Continent,VLCC,6.163,USD
2025-11-01,TC5,North Sea to Continent,VLCC,6.248,USD
2025-11-02,TC5,North Sea to Continent,VLCC,6.197,USD
2025-11-03,TC5,North Sea to Continent,VLCC,6.339,USD
2025-11-04,TC5,North Sea to Continent,VLCC,6.324,USD
2025-11-05,TC5,North Sea to Continent,VLCC,6.364,USD
2025-11-06,TC5,North Sea to Continent,VLCC,6.281,USD
2025-11-07,TC5,North Sea to Continent,VLCC,6.194,USD
2025-11-08,TC5,North Sea to Continent,VLCC,6.276,USD
2025-11-09,TC5,North Sea to Continent,VLCC,6.244,USD
2025-11-10,TC5,North Sea to Continent,VLCC,6.172,USD
2025-11-11,TC5,North Sea to Continent,VLCC,6.121,USD
2025-11-12,TC5,North Sea to Continent,VLCC,6.206,USD
2025-11-13,TC5,North Sea to Continent,VLCC,6.157,USD
2025-11-14,TC5,North Sea to Continent,VLCC,6.16,USD
2025-11-15,TC5,North Sea to Continent,VLCC,6.177,USD
2025-11-16,TC5,North Sea to Continent,VLCC,5.999,USD
2025-11-17,TC5,North Sea to Continent,VLCC,5.868,USD
2025-11-18,TC5,North Sea to Continent,VLCC,5.92,USD
2025-11-19,TC5,North Sea to Continent,VLCC,5.864,USD
2025-11-20,TC5,North Sea to Continent,VLCC,5.988,USD
2025-11-21,TC5,North Sea to Continent,VLCC,6.103,USD
2025-11-22,TC5,North Sea to Continent,VLCC,6.191,USD
2025-11-23,TC5,North Sea to Continent,VLCC,6.39,USD
2025-11-24,TC5,North Sea to Continent,VLCC,6.395,USD
2025-11-25,TC5,North Sea to Continent,VLCC,6.474,USD
2025-11-26,TC5,North Sea to Continent,VLCC,6.428,USD
2025-11-27,TC5,North Sea to Continent,VLCC,6.688,USD
2025-11-28,TC5,North Sea to Continent,VLCC,6.898,USD
2025-11-29,TC5,North Sea to Continent,VLCC,6.909,USD
2025-11-30,TC5,North Sea to Continent,VLCC,6.956,USD
2025-12-01,TC5,North Sea to Continent,VLCC,7.102,USD
2025-12-02,TC5,North Sea to Continent,VLCC,7.094,USD
2025-12-03,TC5,North Sea to Continent,VLCC,7.036,USD
2025-12-04,TC5,North Sea to Continent,VLCC,7.131,USD
2025-12-05,TC5,North Sea to Continent,VLCC,7.147,USD
2025-12-06,TC5,North Sea to Continent,VLCC,7.172,USD
2025-12-07,TC5,North Sea to Continent,VLCC,7.095,USD
2025-12-08,TC5,North Sea to Continent,VLCC,6.93,USD
2025-12-09,TC5,North Sea to Continent,VLCC,6.964,USD
2025-12-10,TC5,North Sea to Continent,VLCC,7.064,USD
2025-12-11,TC5,North Sea to Continent,VLCC,7.049,USD
2025-12-12,TC5,North Sea to Continent,VLCC,7.202,USD
2025-12-13,TC5,North Sea to Continent,VLCC,7.138,USD
2025-12-14,TC5,North Sea to Continent,VLCC,7.039,USD
2025-12-15,TC5,North Sea to Continent,VLCC,7.041,USD
2025-12-16,TC5,North Sea to Continent,VLCC,7.041,USD
2025-12-17,TC5,North Sea to Continent,VLCC,7.127,USD
2025-12-18,TC5,North Sea to Continent,VLCC,7.057,USD
2025-12-19,TC5,North Sea to Continent,VLCC,7.203,USD
2025-12-20,TC5,North Sea to Continent,VLCC,7.407,USD
2025-12-21,TC5,North Sea to Continent,VLCC,7.408,USD
2025-12-22,TC5,North Sea to Continent,VLCC,7.538,USD
2025-12-23,TC5,North Sea to Continent,VLCC,7.436,USD
2025-12-24,TC5,North Sea to Continent,VLCC,7.548,USD
2025-12-25,TC5,North Sea to Continent,VLCC,7.657,USD
2025-12-26,TC5,North Sea to Continent,VLCC,7.745,USD
2025-12-27,TC5,North Sea to Continent,VLCC,7.745,USD
2025-12-28,TC5,North Sea to Continent,VLCC,7.45,USD
2025-12-29,TC5,North Sea to Continent,VLCC,7.39,USD
2025-12-30,TC5,North Sea to Continent,VLCC,7.332,USD
2025-12-31,TC5,North Sea to Continent,VLCC,7.239,USD
2026-01-01,TC5,North Sea to Continent,VLCC,7.257,USD
2026-01-02,TC5,North Sea to Continent,VLCC,7.221,USD
2026-01-03,TC5,North Sea to Continent,VLCC,7.144,USD
2026-01-04,TC5,North Sea to Continent,VLCC,7.045,USD
2026-01-05,TC5,North Sea to Continent,VLCC,6.981,USD
2026-01-06,TC5,North Sea to Continent,VLCC,7.102,USD
2026-01-07,TC5,North Sea to Continent,VLCC,7.042,USD
2026-01-08,TC5,North Sea to Continent,VLCC,6.998,USD
2026-01-09,TC5,North Sea to Continent,VLCC,6.96,USD
2026-01-10,TC5,North Sea to Continent,VLCC,7.003,USD
2026-01-11,TC5,North Sea to Continent,VLCC,7.056,USD
2026-01-12,TC5,North Sea to Continent,VLCC,6.757,USD
2026-01-13,TC5,North Sea to Continent,VLCC,6.87,USD
2026-01-14,TC5,North Sea to Continent,VLCC,7.023,USD
2026-01-15,TC5,North Sea to Continent,VLCC,6.924,USD
2026-01-16,TC5,North Sea to Continent,VLCC,6.835,USD
2026-01-17,TC5,North Sea to Continent,VLCC,6.798,USD
2026-01-18,TC5,North Sea to Continent,VLCC,6.731,USD
2026-01-19,TC5,North Sea to Continent,VLCC,6.763,USD
2026-01-20,TC5,North Sea to Continent,VLCC,6.577,USD
2026-01-21,TC5,North Sea to Continent,VLCC,6.475,USD
2026-01-22,TC5,North Sea to Continent,VLCC,6.641,USD
2026-01-23,TC5,North Sea to Continent,VLCC,6.558,USD
2026-01-24,TC5,North Sea to Continent,VLCC,6.693,USD
2026-01-25,TC5,North Sea to Continent,VLCC,6.738,USD
2026-01-26,TC5,North Sea to Continent,VLCC,6.564,USD
2026-01-27,TC5,North Sea to Continent,VLCC,6.638,USD
2026-01-28,TC5,North Sea to Continent,VLCC,6.635,USD
2026-01-29,TC5,North Sea to Continent,VLCC,6.598,USD
2026-01-30,TC5,North Sea to Continent,VLCC,6.632,USD
2026-01-31,TC5,North Sea to Continent,VLCC,6.688,USD
2026-02-01,TC5,North Sea to Continent,VLCC,6.767,USD
2026-02-02,TC5,North Sea to Continent,VLCC,6.892,USD
2026-02-03,TC5,North Sea to Continent,VLCC,6.939,USD
2026-02-04,TC5,North Sea to Continent,VLCC,6.805,USD
2026-02-05,TC5,North Sea to Continent,VLCC,6.764,USD
2026-02-06,TC5,North Sea to Continent,VLCC,7.065,USD
2026-02-07,TC5,North Sea to Continent,VLCC,7.141,USD
2026-02-08,TC5,North Sea to Continent,VLCC,7.381,USD
2026-02-09,TC5,North Sea to Continent,VLCC,7.52,USD
2026-02-10,TC5,North Sea to Continent,VLCC,7.542,USD
2026-02-11,TC5,North Sea to Continent,VLCC,7.57,USD
2026-02-12,TC5,North Sea to Continent,VLCC,7.563,USD
2026-02-13,TC5,North Sea to Continent,VLCC,7.385,USD
2026-02-14,TC5,North Sea to Continent,VLCC,7.385,USD
2026-02-15,TC5,North Sea to Continent,VLCC,7.505,USD
2026-02-16,TC5,North Sea to Continent,VLCC,7.441,USD
2026-02-17,TC5,North Sea to Continent,VLCC,7.48,USD
2026-02-18,TC5,North Sea to Continent,VLCC,7.561,USD
2026-02-19,TC5,North Sea to Continent,VLCC,7.465,USD
2026-02-20,TC5,North Sea to Continent,VLCC,7.416,USD
2026-02-21,TC5,North Sea to Continent,VLCC,7.31,USD
2026-02-22,TC5,North Sea to Continent,VLCC,7.225,USD
2026-02-23,TC5,North Sea to Continent,VLCC,7.094,USD
2026-02-24,TC5,North Sea to Continent,VLCC,7.002,USD
2026-02-25,TC5,North Sea to Continent,VLCC,7.144,USD
2026-02-26,TC5,North Sea to Continent,VLCC,7.05,USD
2026-02-27,TC5,North Sea to Continent,VLCC,7.061,USD
2026-02-28,TC5,North Sea to Continent,VLCC,7.009,USD
2026-03-01,TC5,North Sea to Continent,VLCC,7.126,USD
2026-03-02,TC5,North Sea to Continent,VLCC,7.255,USD
2026-03-03,TC5,North Sea to Continent,VLCC,7.337,USD
2026-03-04,TC5,North Sea to Continent,VLCC,7.362,USD
2026-03-05,TC5,North Sea to Continent,VLCC,7.333,USD
2026-03-06,TC5,North Sea to Continent,VLCC,7.207,USD
2026-03-07,TC5,North Sea to Continent,VLCC,7.397,USD
2026-03-08,TC5,North Sea to Continent,VLCC,7.314,USD
2026-03-09,TC5,North Sea to Continent,VLCC,7.374,USD
2026-03-10,TC5,North Sea to Continent,VLCC,7.473,USD
2026-03-11,TC5,North Sea to Continent,VLCC,7.408,USD
2026-03-12,TC5,North Sea to Continent,VLCC,7.504,USD
2026-03-13,TC5,North Sea to Continent,VLCC,7.572,USD
2026-03-14,TC5,North Sea to Continent,VLCC,7.735,USD
2026-03-15,TC5,North Sea to Continent,VLCC,7.675,USD
2026-03-16,TC5,North Sea to Continent,VLCC,7.534,USD
2026-03-17,TC5,North Sea to Continent,VLCC,7.472,USD
2026-03-18,TC5,North Sea to Continent,VLCC,7.483,USD
2026-03-19,TC5,North Sea to Continent,VLCC,7.478,USD
2026-03-20,TC5,North Sea to Continent,VLCC,7.427,USD
2026-03-21,TC5,North Sea to Continent,VLCC,7.225,USD
2026-03-22,TC5,North Sea to Continent,VLCC,7.263,USD
2026-03-23,TC5,North Sea to Continent,VLCC,7.451,USD
2026-03-24,TC5,North Sea to Continent,VLCC,7.486,USD
2026-03-25,TC5,North Sea to Continent,VLCC,7.535,USD
2026-03-26,TC5,North Sea to Continent,VLCC,7.579,USD
2026-03-27,TC5,North Sea to Continent,VLCC,7.605,USD
2026-03-28,TC5,North Sea to Continent,VLCC,7.684,USD
2026-03-29,TC5,North Sea to Continent,VLCC,7.708,USD
2026-03-30,TC5,North Sea to Continent,VLCC,7.661,USD
2026-03-31,TC5,North Sea to Continent,VLCC,7.565,USD
2026-04-01,TC5,North Sea to Continent,VLCC,7.525,USD
2026-04-02,TC5,North Sea to Continent,VLCC,7.542,USD
2026-04-03,TC5,North Sea to Continent,VLCC,7.495,USD
2026-04-04,TC5,North Sea to Continent,VLCC,7.511,USD
2026-04-05,TC5,North Sea to Continent,VLCC,7.54,USD
2026-04-06,TC5,North Sea to Continent,VLCC,7.607,USD
2026-04-07,TC5,North Sea to Continent,VLCC,7.719,USD
2026-04-08,TC5,North Sea to Continent,VLCC,7.709,USD
2026-04-09,TC5,North Sea to Continent,VLCC,7.559,USD
2026-04-10,TC5,North Sea to Continent,VLCC,7.507,USD
2026-04-11,TC5,North Sea to Continent,VLCC,7.494,USD
2026-04-12,TC5,North Sea to Continent,VLCC,7.293,USD
2026-04-13,TC5,North Sea to Continent,VLCC,7.417,USD
2026-04-14,TC5,North Sea to Continent,VLCC,7.415,USD
2026-04-15,TC5,North Sea to Continent,VLCC,7.436,USD
2026-04-16,TC5,North Sea to Continent,VLCC,7.555,USD
2026-04-17,TC5,North Sea to Continent,VLCC,7.473,USD
2026-04-18,TC5,North Sea to Continent,VLCC,7.513,USD
2026-04-19,TC5,North Sea to Continent,VLCC,7.483,USD
2026-04-20,TC5,North Sea to Continent,VLCC,7.445,USD
2026-04-21,TC5,North Sea to Continent,VLCC,7.349,USD
2026-04-22,TC5,North Sea to Continent,VLCC,7.498,USD
2026-04-23,TC5,North Sea to Continent,VLCC,7.441,USD
2026-04-24,TC5,North Sea to Continent,VLCC,7.492,USD
2026-04-25,TC5,North Sea to Continent,VLCC,7.284,USD
2026-04-26,TC5,North Sea to Continent,VLCC,7.384,USD
2026-04-27,TC5,North Sea to Continent,VLCC,7.47,USD
2026-04-28,TC5,North Sea to Continent,VLCC,7.46,USD
2026-04-29,TC5,North Sea to Continent,VLCC,7.416,USD
2026-04-30,TC5,North Sea to Continent,VLCC,7.436,USD
2026-05-01,TC5,North Sea to Continent,VLCC,7.645,USD
2026-05-02,TC5,North Sea to Continent,VLCC,7.445,USD
2026-05-03,TC5,North Sea to Continent,VLCC,7.503,USD
2026-05-04,TC5,North Sea to Continent,VLCC,7.389,USD
2026-05-05,TC5,North Sea to Continent,VLCC,7.366,USD
2026-05-06,TC5,North Sea to Continent,VLCC,7.321,USD
2026-05-07,TC5,North Sea to Continent,VLCC,7.257,USD
2026-05-08,TC5,North Sea to Continent,VLCC,7.236,USD
2026-05-09,TC5,North Sea to Continent,VLCC,7.102,USD
2026-05-10,TC5,North Sea to Continent,VLCC,7.186,USD
2026-05-11,TC5,North Sea to Continent,VLCC,6.986,USD
2026-05-12,TC5,North Sea to Continent,VLCC,7.022,USD
2026-05-13,TC5,North Sea to Continent,VLCC,6.971,USD
2026-05-14,TC5,North Sea to Continent,VLCC,6.835,USD
2026-05-15,TC5,North Sea to Continent,VLCC,6.838,USD
2026-05-16,TC5,North Sea to Continent,VLCC,6.664,USD
2026-05-17,TC5,North Sea to Continent,VLCC,6.653,USD
2026-05-18,TC5,North Sea to Continent,VLCC,6.494,USD
2026-05-19,TC5,North Sea to Continent,VLCC,6.526,USD
2026-05-20,TC5,North Sea to Continent,VLCC,6.419,USD
2026-05-21,TC5,North Sea to Continent,VLCC,6.36,USD
2026-05-22,TC5,North Sea to Continent,VLCC,6.376,USD
2026-05-23,TC5,North Sea to Continent,VLCC,6.285,USD
2026-05-24,TC5,North Sea to Continent,VLCC,6.266,USD
2026-05-25,TC5,North Sea to Continent,VLCC,6.101,USD
2026-05-26,TC5,North Sea to Continent,VLCC,6.154,USD
2026-05-27,TC5,North Sea to Continent,VLCC,6.319,USD
2026-05-28,TC5,North Sea to Continent,VLCC,6.586,USD
2026-05-29,TC5,North Sea to Continent,VLCC,6.579,USD
2026-05-30,TC5,North Sea to Continent,VLCC,6.642,USD
2026-05-31,TC5,North Sea to Continent,VLCC,6.446,USD
2026-06-01,TC5,North Sea to Continent,VLCC,6.581,USD
2026-06-02,TC5,North Sea to Continent,VLCC,6.643,USD
2026-06-03,TC5,North Sea to Continent,VLCC,6.577,USD
2026-06-04,TC5,North Sea to Continent,VLCC,6.684,USD
2026-06-05,TC5,North Sea to Continent,VLCC,6.641,USD
2026-06-06,TC5,North Sea to Continent,VLCC,6.578,USD
2026-06-07,TC5,North Sea to Continent,VLCC,6.609,USD
2026-06-08,TC5,North Sea to Continent,VLCC,6.485,USD
2026-06-09,TC5,North Sea to Continent,VLCC,6.571,USD
2026-06-10,TC5,North Sea to Continent,VLCC,6.448,USD
2026-06-11,TC5,North Sea to Continent,VLCC,6.327,USD
2026-06-12,TC5,North Sea to Continent,VLCC,6.221,USD
2026-06-13,TC5,North Sea to Continent,VLCC,6.284,USD
2026-06-14,TC5,North Sea to Continent,VLCC,6.208,USD
2026-06-15,TC5,North Sea to Continent,VLCC,6.059,USD
2026-06-16,TC5,North Sea to Continent,VLCC,5.986,USD
2026-06-17,TC5,North Sea to Continent,VLCC,5.971,USD
2026-06-18,TC5,North Sea to Continent,VLCC,5.842,USD
2026-06-19,TC5,North Sea to Continent,VLCC,5.716,USD
2026-06-20,TC5,North Sea to Continent,VLCC,5.92,USD
2026-06-21,TC5,North Sea to Continent,VLCC,5.823,USD
2026-06-22,TC5,North Sea to Continent,VLCC,5.781,USD
2026-06-23,TC5,North Sea to Continent,VLCC,5.735,USD
2026-06-24,TC5,North Sea to Continent,VLCC,5.684,USD
2026-06-25,TC5,North Sea to Continent,VLCC,5.738,USD
2026-06-26,TC5,North Sea to Continent,VLCC,5.824,USD
2026-06-27,TC5,North Sea to Continent,VLCC,5.784,USD
2026-06-28,TC5,North Sea to Continent,VLCC,5.651,USD
2026-06-29,TC5,North Sea to Continent,VLCC,5.771,USD
2026-06-30,TC5,North Sea to Continent,VLCC,5.753,USD
2026-07-01,TC5,North Sea to Continent,VLCC,5.918,USD
2026-07-02,TC5,North Sea to Continent,VLCC,5.682,USD
2026-07-03,TC5,North Sea to Continent,VLCC,5.694,USD
2026-07-04,TC5,North Sea to Continent,VLCC,5.879,USD
2026-07-05,TC5,North Sea to Continent,VLCC,5.833,USD
2026-07-06,TC5,North Sea to Continent,VLCC,5.802,USD
2026-07-07,TC5,North Sea to Continent,VLCC,5.823,USD
2026-07-08,TC5,North Sea to Continent,VLCC,5.758,USD
2026-07-09,TC5,North Sea to Continent,VLCC,5.718,USD
2026-07-10,TC5,North Sea to Continent,VLCC,5.677,USD
2026-07-11,TC5,North Sea to Continent,VLCC,5.607,USD
2026-07-12,TC5,North Sea to Continent,VLCC,5.724,USD
2026-07-13,TC5,North Sea to Continent,VLCC,5.763,USD
2026-07-14,TC5,North Sea to Continent,VLCC,5.78,USD
2026-07-15,TC5,North Sea to Continent,VLCC,5.853,USD
2026-07-16,TC5,North Sea to Continent,VLCC,5.819,USD
2026-07-17,TC5,North Sea to Continent,VLCC,5.733,USD
2026-07-18,TC5,North Sea to Continent,VLCC,5.666,USD
2026-07-19,TC5,North Sea to Continent,VLCC,5.66,USD
2026-07-20,TC5,North Sea to Continent,VLCC,5.547,USD
2026-07-21,TC5,North Sea to Continent,VLCC,5.492,USD
2026-07-22,TC5,North Sea to Continent,VLCC,5.437,USD
2026-07-23,TC5,North Sea to Continent,VLCC,5.647,USD
2026-07-24,TC5,North Sea to Continent,VLCC,5.363,USD
2026-07-25,TC5,North Sea to Continent,VLCC,5.343,USD
2026-07-26,TC5,North Sea to Continent,VLCC,5.514,USD
2026-07-27,TC5,North Sea to Continent,VLCC,5.523,USD
2026-07-28,TC5,North Sea to Continent,VLCC,5.595,USD
2026-07-29,TC5,North Sea to Continent,VLCC,5.601,USD
2026-07-30,TC5,North Sea to Continent,VLCC,5.53,USD
2026-07-31,TC5,North Sea to Continent,VLCC,5.302,USD
2026-08-01,TC5,North Sea to Continent,VLCC,5.323,USD
2026-08-02,TC5,North Sea to Continent,VLCC,5.244,USD
2026-08-03,TC5,North Sea to Continent,VLCC,5.164,USD
2026-08-04,TC5,North Sea to Continent,VLCC,5.116,USD
2026-08-05,TC5,North Sea to Continent,VLCC,5.293,USD
2026-08-06,TC5,North Sea to Continent,VLCC,5.535,USD
2026-08-07,TC5,North Sea to Continent,VLCC,5.555,USD
2026-08-08,TC5,North Sea to Continent,VLCC,5.507,USD
2026-08-09,TC5,North Sea to Continent,VLCC,5.387,USD
2026-08-10,TC5,North Sea to Continent,VLCC,5.435,USD
2026-08-11,TC5,North Sea to Continent,VLCC,5.614,USD
2026-08-12,TC5,North Sea to Continent,VLCC,5.588,USD
2026-08-13,TC5,North Sea to Continent,VLCC,5.348,USD
2026-08-14,TC5,North Sea to Continent,VLCC,5.417,USD
2026-08-15,TC5,North Sea to Continent,VLCC,5.517,USD
2026-08-16,TC5,North Sea to Continent,VLCC,5.358,USD
2026-08-17,TC5,North Sea to Continent,VLCC,5.378,USD
2026-08-18,TC5,North Sea to Continent,VLCC,5.425,USD
2026-08-19,TC5,North Sea to Continent,VLCC,5.42,USD
2026-08-20,TC5,North Sea to Continent,VLCC,5.343,USD
2026-08-21,TC5,North Sea to Continent,VLCC,5.448,USD
2026-08-22,TC5,North Sea to Continent,VLCC,5.41,USD
2026-08-23,TC5,North Sea to Continent,VLCC,5.264,USD
2026-08-24,TC5,North Sea to Continent,VLCC,5.063,USD
2026-08-25,TC5,North Sea to Continent,VLCC,5.196,USD
2026-08-26,TC5,North Sea to Continent,VLCC,5.264,USD
2026-08-27,TC5,North Sea to Continent,VLCC,5.278,USD
2026-08-28,TC5,North Sea to Continent,VLCC,5.239,USD
2026-08-29,TC5,North Sea to Continent,VLCC,5.192,USD
2026-08-30,TC5,North Sea to Continent,VLCC,5.091,USD
2026-08-31,TC5,North Sea to Continent,VLCC,5.056,USD
2026-09-01,TC5,North Sea to Continent,VLCC,4.852,USD
